,Week,Origin State,Origin District,Destination District,Population,theta_S(t),theta_C(t),theta_I(t),theta_A(t),theta_R(t),theta_D(t),D_k^Tr(t),D_k^Ro(t),D_k^To(t)
6554,33,KARNATAKA,BENGALURU URBAN,SAMBALPUR,9621551,940164.0131,59835.98694,11967.19739,47868.78955,34372.83656,979.2599966,0,0.311800041,311800.0414
6555,33,ANDHRA PRADESH,EAST GODAVARI,SAMBALPUR,5154296,949937.101,50062.89899,10012.5798,40050.31919,29213.88294,338.9405653,0,0.776051666,776051.6664
6556,33,ANDHRA PRADESH,VISAKHAPATANAM,SAMBALPUR,1063178,0,0,0,0,0,0,0,2.821728817,2821728.817
6557,34,WEST BENGAL,MURSHIDABAD,SAMBALPUR,7103807,0,0,0,0,0,0,0,5.208474836,5208474.836
6558,34,OTHER,OTHER,SAMBALPUR,732071000,0,0,0,0,0,0,0,0.019123828,19123.82815
6559,34,WEST BENGAL,HOWRAH,SAMBALPUR,4842000,0,0,0,0,0,0,0,0.619578686,619578.6865
6560,34,KARNATAKA,BENGALURU URBAN,SAMBALPUR,9621551,0,0,0,0,0,0,0,0.623600083,623600.0828
6561,34,TAMIL NADU,CHENNAI,SAMBALPUR,4328063,0,0,0,0,0,0,0,0.462100482,462100.4824
6562,34,WEST BENGAL,24 PARAGANAS NORTH,SAMBALPUR,10009781,0,0,0,0,0,0,0,0.199804571,199804.5711
6563,34,WEST BENGAL,MEDINIPUR WEST,SAMBALPUR,5913457,0,0,0,0,0,0,0,0.169105821,169105.8208
6564,18,TAMIL NADU,TIRUPPUR,SONEPUR,397521,998017.7148,1982.285213,396.4570425,1585.82817,1713.117043,0,0,2.515590371,2515590.371
6565,19,ANDHRA PRADESH,VISAKHAPATANAM,SONEPUR,1063178,0,0,0,0,0,0,0,0.940576272,940576.2723
6566,19,TAMIL NADU,TIRUPPUR,SONEPUR,397521,997992.5589,2007.441116,401.4882233,1605.952893,1964.67608,0,0,10.06236149,10062361.49
6567,19,OTHER,OTHER,SONEPUR,732071000,999801.6627,198.3373197,39.66746395,158.6698558,76.03634074,4.636162339,0,0.013659877,13659.87725
6568,19,GUJARAT,AHMEDABAD,SONEPUR,3719710,990637.4422,9362.557834,1872.511567,7490.046267,1739.114071,594.9388528,0,0.268838162,268838.1621
6569,19,TAMIL NADU,COIMBATORE,SONEPUR,959823,998935.2203,1064.779652,212.9559304,851.8237217,1013.728573,7.293011316,0,3.125576278,3125576.278
6570,19,TAMIL NADU,OTHER,SONEPUR,65979190,999782.5527,217.4473497,43.48946994,173.9578797,88.49760053,1.151878342,0,0.015156294,15156.29398
6571,19,TAMIL NADU,CHENNAI,SONEPUR,4328063,995628.7605,4371.239513,874.2479026,3496.99161,649.9443284,38.12328979,0,0.231050241,231050.2412
6572,19,WEST BENGAL,KOLKATA,SONEPUR,4631392,998790.6444,1209.355632,241.8711264,967.4845057,238.373258,155.6767382,0,0.215917806,215917.8061
6573,19,ANDHRA PRADESH,CHITTOOR,SONEPUR,4174064,999851.2241,148.7758693,29.75517385,119.0206954,108.0481756,0,0,0.239574669,239574.6687
6574,20,ANDHRA PRADESH,OTHER,SONEPUR,34078373,999743.6204,256.3796106,51.27592212,205.1036885,135.1003465,5.25259818,0,0.264097115,264097.1152
6575,20,MAHARASHTRA,MUMBAI,SONEPUR,12691836,990676.7626,9323.237394,1864.647479,7458.589916,1610.878048,345.5764792,0,0.078790807,78790.80694
6576,20,MAHARASHTRA,PALGHAR,SONEPUR,68931,964848.9069,35151.09312,7030.218624,28120.8745,12650.33149,1291.146219,0,72.53630442,72536304.42
6577,20,WEST BENGAL,OTHER,SONEPUR,59309688,999962.1984,37.80158142,7.560316284,30.24126514,11.53268586,1.298270192,0,0.118024563,118024.5629
6578,20,ANDHRA PRADESH,VISAKHAPATANAM,SONEPUR,1063178,0,0,0,0,0,0,0,4.702881361,4702881.361
6579,20,OTHER,OTHER,SONEPUR,732071000,999729.3978,270.6021684,54.12043367,216.4817347,124.7802467,6.157872665,0,0.005463951,5463.950901
6580,20,TAMIL NADU,KANCHIPURAM,SONEPUR,155029,992640.0867,7359.913307,1471.982661,5887.930645,2715.620948,45.15284237,0,19.35121816,19351218.16
6581,20,TAMIL NADU,TIRUPPUR,SONEPUR,397521,997992.5589,2007.441116,401.4882233,1605.952893,2002.409936,0,0,40.24944594,40249445.94
6582,20,TELANGANA,OTHER,SONEPUR,26240025,999622.8662,377.133787,75.42675741,301.7070296,245.2741566,8.841454991,0,0.114329159,114329.1594
6583,20,WEST BENGAL,MEDINIPUR WEST,SONEPUR,5913457,999977.3398,22.66017999,4.532035999,18.12814399,17.24879373,0,0,0.507317463,507317.4625
6584,20,TAMIL NADU,COIMBATORE,SONEPUR,959823,998937.3041,1062.695935,212.5391869,850.1567477,1041.858759,7.293011316,0,2.083717519,2083717.519
6585,20,TAMIL NADU,THIRUVALLUR,SONEPUR,3728104,999064.1355,935.8644501,187.17289,748.6915601,196.3464539,5.90112293,0,1.341164302,1341164.302
6586,20,TELANGANA,RANGA REDDY,SONEPUR,2446265,0,0,0,0,0,0,0,0.408786456,408786.4561
6587,20,TELANGANA,HYDERABAD,SONEPUR,3597816,0,0,0,0,0,0,0,1.667678392,1667678.392
6588,20,MAHARASHTRA,THANE,SONEPUR,1261517,981604.6871,18395.31294,3679.062589,14716.25036,3657.501247,191.8325318,0,0.792696412,792696.4123
6589,20,TAMIL NADU,OTHER,SONEPUR,65979190,999674.7459,325.2540687,65.05081375,260.203255,137.2250857,1.667192337,0,0.090937764,90937.76386
6590,20,MAHARASHTRA,PUNE,SONEPUR,2935744,992114.435,7885.564954,1577.112991,6308.451963,3139.919557,419.9957489,0,3.065662401,3065662.401
6591,21,TAMIL NADU,ERODE,SONEPUR,147270,996652.4071,3347.592857,669.5185713,2678.074285,3279.690365,47.53174442,0,95.06348883,95063488.83
6592,21,TAMIL NADU,KANCHIPURAM,SONEPUR,155029,989389.082,10610.91796,2122.183591,8488.734366,6044.030472,45.15284237,0,19.35121816,19351218.16
6593,21,TAMIL NADU,OTHER,SONEPUR,65979190,999580.0797,419.9202809,83.98405618,335.9362247,266.3718666,1.909693041,0,0.197031822,197031.8217
6594,21,TAMIL NADU,THIRUVALLUR,SONEPUR,3728104,998801.8038,1198.196188,239.6392375,958.5569501,414.6880023,12.60694444,0,6.169355791,6169355.791
6595,21,TAMIL NADU,TIRUPPUR,SONEPUR,397521,997992.5589,2007.441116,401.4882233,1605.952893,2007.441116,0,0,284.261712,284261712
6596,21,GUJARAT,RAJKOT,SONEPUR,1177362,999500.5784,499.4215883,99.88431765,399.5372706,319.3580224,11.8909902,0,0.849356443,849356.4426
6597,21,TAMIL NADU,COIMBATORE,SONEPUR,959823,998942.5134,1057.486641,211.4973282,845.9893126,1050.193629,7.293011316,0,66.6789606,66678960.6
6598,21,OTHER,OTHER,SONEPUR,732071000,999624.2222,375.7777593,75.15555185,300.6222074,196.5656337,8.306571357,0,0.004097963,4097.963176
6599,21,KARNATAKA,OTHER,SONEPUR,50268750,999821.0817,178.9183141,35.78366281,143.1346512,58.02809897,4.018401094,0,0.039786149,39786.14945
6600,21,TELANGANA,HYDERABAD,SONEPUR,3597816,0,0,0,0,0,0,0,0.555892797,555892.7972
6601,21,TELANGANA,OTHER,SONEPUR,26240025,999542.1498,457.8501735,91.57003471,366.2801388,276.8671143,11.69968398,0,0.03810972,38109.71979
6602,21,TELANGANA,RANGA REDDY,SONEPUR,2446265,0,0,0,0,0,0,0,0.408786456,408786.4561
6603,21,WEST BENGAL,KOLKATA,SONEPUR,4631392,997688.8158,2311.184197,462.2368394,1848.947358,856.7618548,261.0446276,0,1.079589031,1079589.031
6604,21,MAHARASHTRA,PUNE,SONEPUR,2935744,988597.439,11402.56099,2280.512197,9122.048789,4839.999673,558.2911862,0,0.681258311,681258.3114
6605,21,TAMIL NADU,CHENNAI,SONEPUR,4328063,985724.7919,14275.2081,2855.04162,11420.16648,5097.199371,108.8246636,0,0.462100482,462100.4824
6606,21,MAHARASHTRA,OTHER,SONEPUR,102131474,999672.9216,327.0784088,65.41568175,261.662727,159.0401016,13.27700411,0,0.029373903,29373.9029
6607,21,WEST BENGAL,MURSHIDABAD,SONEPUR,7103807,999978.0399,21.96005607,4.392011213,17.56804485,4.926935656,0.985387131,0,0.42230877,422308.7705
6608,21,ANDHRA PRADESH,OTHER,SONEPUR,34078373,999689.011,310.9890252,62.19780504,248.7912202,197.0164479,6.07423365,0,0.029344124,29344.12391
6609,21,KARNATAKA,BENGALURU URBAN,SONEPUR,9621551,999813.7514,186.2485581,37.24971161,148.9988464,91.77314551,6.443867522,0,0.207866694,207866.6943
6610,22,ANDHRA PRADESH,OTHER,SONEPUR,34078373,999601.6829,398.317138,79.66342759,318.6537104,260.9866381,6.45570726,0,0.029344124,29344.12391
6611,22,OTHER,OTHER,SONEPUR,732071000,999477.4031,522.5968519,104.5193704,418.0774816,269.2894542,11.40463152,0,0.035515681,35515.68086
6612,22,TAMIL NADU,CHENNAI,SONEPUR,4328063,979226.966,20773.03403,4154.606807,16618.42723,10359.83071,175.1360828,0,0.693150724,693150.7235
6613,22,TAMIL NADU,COIMBATORE,SONEPUR,959823,998942.5134,1057.486641,211.4973282,845.9893126,1050.193629,7.293011316,0,8.334870075,8334870.075
6614,22,TAMIL NADU,OTHER,SONEPUR,65979190,999456.3134,543.6865775,108.7373155,434.949262,342.1533365,2.803914386,0,0.136406646,136406.6458
6615,22,TAMIL NADU,ERODE,SONEPUR,147270,996604.8754,3395.124601,679.0249202,2716.099681,3286.480614,47.53174442,0,20.37074761,20370747.61
6616,22,TAMIL NADU,KANCHIPURAM,SONEPUR,155029,984325.5133,15674.48671,3134.897342,12539.58937,9153.126189,51.60324842,0,174.1609634,174160963.4
6617,22,TAMIL NADU,THIRUVALLUR,SONEPUR,3728104,998399.1863,1600.813711,320.1627422,1280.650969,932.9138887,17.16690307,0,0.26823286,268232.8605
6618,22,TAMIL NADU,TIRUPPUR,SONEPUR,397521,997992.5589,2007.441116,401.4882233,1605.952893,2007.441116,0,0,140.8730608,140873060.8
6619,22,WEST BENGAL,OTHER,SONEPUR,59309688,999883.8301,116.1698912,23.23397823,92.93591293,37.64983555,2.444794517,0,0.016860652,16860.65184
6620,22,TELANGANA,OTHER,SONEPUR,26240025,999391.4259,608.5741153,121.7148231,486.8592922,355.7542342,18.02589746,0,0.228658319,228658.3187
6621,23,ANDHRA PRADESH,GUNTUR,SONEPUR,530577,992968.0329,7031.967085,1406.393417,5625.573668,5145.341769,113.0844345,0,3.76948115,3769481.15
6622,23,ANDHRA PRADESH,VISAKHAPATANAM,SONEPUR,1063178,0,0,0,0,0,0,0,3.762305089,3762305.089
6623,23,MAHARASHTRA,PUNE,SONEPUR,2935744,979026.1004,20973.89963,4194.779926,16779.11971,11265.62807,894.1515336,0,1.021887467,1021887.467
6624,23,TAMIL NADU,COIMBATORE,SONEPUR,959823,998870.6251,1129.374895,225.874979,903.4999161,1052.277347,7.293011316,0,17.71159891,17711598.91
6625,23,TAMIL NADU,THIRUVALLUR,SONEPUR,3728104,997854.4053,2145.594651,429.1189302,1716.475721,1206.779639,20.11746453,0,2.682328605,2682328.605
6626,23,TAMIL NADU,OTHER,SONEPUR,65979190,999294.808,705.1920462,141.0384092,564.1536369,447.2016101,4.061886786,0,0.257656998,257656.9976
6627,23,TAMIL NADU,TIRUPPUR,SONEPUR,397521,997992.5589,2007.441116,401.4882233,1605.952893,2007.441116,0,0,50.31180743,50311807.43
6628,23,ANDHRA PRADESH,EAST GODAVARI,SONEPUR,5154296,999656.7912,343.2088495,68.64176989,274.5670796,104.766975,2.716180832,0,0.194012917,194012.9166
6629,23,OTHER,OTHER,SONEPUR,732071000,999260.6701,739.3299284,147.8659857,591.4639427,371.916112,16.22793418,0,0.005463951,5463.950901
6630,23,TAMIL NADU,KANCHIPURAM,SONEPUR,155029,979158.738,20841.26196,4168.252391,16673.00957,12784.7048,116.107309,0,6.450406053,6450406.053
6631,23,GUJARAT,OTHER,SONEPUR,56806534,999605.644,394.3560436,78.87120872,315.4848349,255.1643091,16.68822111,0,0.017603609,17603.60877
6632,24,OTHER,OTHER,SONEPUR,732071000,998987.7198,1012.28023,202.4560459,809.8241837,516.1931015,23.2477451,0,0.013659877,13659.87725
6633,24,WEST BENGAL,HOWRAH,SONEPUR,4842000,997714.1677,2285.832301,457.1664601,1828.665841,805.4522924,81.37133416,0,0.206526229,206526.2288
6634,24,ANDHRA PRADESH,VISAKHAPATANAM,SONEPUR,1063178,0,0,0,0,0,0,0,7.524610178,7524610.178
6635,24,MAHARASHTRA,OTHER,SONEPUR,102131474,999164.6649,835.3350506,167.0670101,668.2680405,482.593642,38.36231718,0,0.029373903,29373.9029
6636,24,TAMIL NADU,THIRUVALLUR,SONEPUR,3728104,996911.8351,3088.164922,617.6329845,2470.531938,1512.296867,32.18794325,0,1.072931442,1072931.442
6637,24,TAMIL NADU,TIRUPPUR,SONEPUR,397521,997982.4965,2017.503478,403.5006956,1614.002782,2007.441116,0,0,7.546771114,7546771.114
6638,24,TAMIL NADU,OTHER,SONEPUR,65979190,999076.4512,923.5487735,184.7097547,738.8390188,581.8501258,5.304702892,0,0.394063643,394063.6434
6639,24,WEST BENGAL,OTHER,SONEPUR,59309688,999637.6477,362.3522687,72.47045373,289.8818149,178.166508,4.299466219,0,0.016860652,16860.65184
6640,24,TAMIL NADU,COIMBATORE,SONEPUR,959823,998764.3555,1235.644489,247.1288977,988.5155909,1078.323816,6.251152556,0,3.125576278,3125576.278
6641,24,TAMIL NADU,CHENNAI,SONEPUR,4328063,955536.2295,44463.77051,8892.754103,35571.01641,22397.08618,450.0858698,0,0.462100482,462100.4824
6642,25,ANDHRA PRADESH,EAST GODAVARI,SONEPUR,5154296,999399.336,600.6639898,120.132798,480.5311918,340.4926686,6.790452081,0,0.194012917,194012.9166
6643,25,TAMIL NADU,ERODE,SONEPUR,147270,996353.6362,3646.363822,729.2727643,2917.091057,3381.544103,47.53174442,0,6.790249202,6790249.202
6644,25,TAMIL NADU,TIRUPPUR,SONEPUR,397521,997909.5444,2090.455599,418.0911197,1672.364479,2027.565839,0,0,25.15590371,25155903.71
6645,25,OTHER,OTHER,SONEPUR,732071000,998654.2207,1345.779303,269.1558606,1076.623442,765.0583072,35.0211933,0,0.01229389,12293.88953
6646,25,TAMIL NADU,CHENNAI,SONEPUR,4328063,940099.0697,59900.93028,11980.18606,47920.74422,32470.64564,793.4265282,0,0.231050241,231050.2412
6647,25,TELANGANA,RANGA REDDY,SONEPUR,2446265,0,0,0,0,0,0,0,2.04393228,2043932.28
6648,25,KARNATAKA,RAMANAGARA,SONEPUR,1082636,999684.1044,315.8956473,63.17912946,252.7165178,22.1681156,5.5420289,0,0.923671483,923671.4833
6649,25,MAHARASHTRA,THANE,SONEPUR,1261517,881925.4913,118074.5087,23614.90174,94459.60697,49127.36015,3568.719248,0,2.378089237,2378089.237
6650,25,TAMIL NADU,OTHER,SONEPUR,65979190,998732.1154,1267.884616,253.5769233,1014.307693,740.2182415,9.063463798,0,0.015156294,15156.29398
6651,25,WEST BENGAL,MEDINIPUR WEST,SONEPUR,5913457,999622.2176,377.7824038,75.55648075,302.225923,240.1302656,2.705693133,0,0.169105821,169105.8208
6652,25,KARNATAKA,BENGALURU URBAN,SONEPUR,9621551,999324.6411,675.3588896,135.0717779,540.2871117,274.4879698,36.1688048,0,0.103933347,103933.3471
6653,25,TAMIL NADU,COIMBATORE,SONEPUR,959823,998408.0398,1591.960184,318.3920369,1273.568147,1153.337647,7.293011316,0,1.041858759,1041858.759
6654,25,TELANGANA,HYDERABAD,SONEPUR,3597816,0,0,0,0,0,0,0,1.111785594,1111785.594
6655,25,WEST BENGAL,MEDINIPUR EAST,SONEPUR,5095875,999676.0125,323.9875389,64.79750779,259.1900312,157.9709078,3.728505899,0,0.392474305,392474.3052
6656,26,MAHARASHTRA,OTHER,SONEPUR,102131474,998658.6407,1341.359276,268.2718552,1073.087421,808.7125033,67.9810026,0,0.019582602,19582.60193
6657,26,TAMIL NADU,OTHER,SONEPUR,65979190,998051.522,1948.477997,389.6955995,1558.782398,968.5174977,15.89895238,0,0.015156294,15156.29398
6658,26,OTHER,OTHER,SONEPUR,732071000,998225.0028,1774.997234,354.9994468,1419.997787,1147.570386,43.65423572,0,0.002731975,2731.97545
6659,26,WEST BENGAL,24 PARAGANAS NORTH,SONEPUR,10009781,998367.7965,1632.203542,326.4407083,1305.762833,996.4253963,64.73668105,0,0.299706857,299706.8567
6660,27,TAMIL NADU,TIRUPPUR,SONEPUR,397521,996676.9051,3323.094881,664.6189761,2658.475904,2118.127093,0,0,10.06236149,10062361.49
6661,27,TELANGANA,OTHER,SONEPUR,26240025,994880.4927,5119.507318,1023.901464,4095.605854,2456.628757,73.20877171,0,0.457316637,457316.6375
6662,27,ANDHRA PRADESH,EAST GODAVARI,SONEPUR,5154296,998210.0368,1789.963169,357.9926337,1431.970535,513.3581773,10.08867166,0,2.134142083,2134142.083
6663,28,ANDHRA PRADESH,VISAKHAPATANAM,SONEPUR,1063178,0,0,0,0,0,0,0,3.762305089,3762305.089
6664,29,OTHER,OTHER,SONEPUR,732071000,996632.2693,3367.730726,673.5461451,2694.18458,2404.657472,68.05487446,0,0.008195926,8195.926351
6665,29,TAMIL NADU,THIRUVALLUR,SONEPUR,3728104,984967.4258,15032.5742,3006.51484,12026.05936,8949.052923,267.4281619,0,1.609397163,1609397.163
6666,29,ANDHRA PRADESH,SRIKAKULAM,SONEPUR,2703114,995426.386,4573.613987,914.7227975,3658.89119,1556.723098,42.54352573,0,1.109831106,1109831.106
6667,29,ANDHRA PRADESH,VISAKHAPATANAM,SONEPUR,1063178,0,0,0,0,0,0,0,3.762305089,3762305.089
6668,31,TAMIL NADU,CHENNAI,SONEPUR,4328063,840284.4413,159715.5587,31943.11173,127772.4469,135803.4761,3384.423933,0,1.386301447,1386301.447
6669,31,TAMIL NADU,TIRUPPUR,SONEPUR,397521,985291.3431,14708.6569,2941.73138,11766.92552,8895.127553,168.5445549,0,2.515590371,2515590.371
6670,31,WEST BENGAL,MEDINIPUR EAST,SONEPUR,5095875,997984.0557,2015.944269,403.1888537,1612.755415,1442.539309,18.25005519,0,0.392474305,392474.3052
6671,31,WEST BENGAL,MURSHIDABAD,SONEPUR,7103807,999231.398,768.6019623,153.7203925,614.8815698,540.5552262,9.150023361,0,0.14076959,140769.5902
6672,32,OTHER,OTHER,SONEPUR,732071000,993445.7792,6554.220834,1310.844167,5243.376667,4638.278254,101.1117774,0,0.004097963,4097.963176
6673,33,ANDHRA PRADESH,SRIKAKULAM,SONEPUR,2703114,966594.0837,33405.91629,6681.183258,26724.73303,20691.32119,384.74145,0,1.84971851,1849718.51
6674,33,TELANGANA,HYDERABAD,SONEPUR,3597816,0,0,0,0,0,0,0,0.277946399,277946.3986
6675,33,WEST BENGAL,MEDINIPUR EAST,SONEPUR,5095875,995635.882,4364.118037,872.8236073,3491.294429,2597.198715,35.51892462,0,1.766134373,1766134.373
6676,34,TELANGANA,HYDERABAD,SONEPUR,3597816,0,0,0,0,0,0,0,0.555892797,555892.7972
6677,18,OTHER,OTHER,SUNDARGARH,732071000,999864.6907,135.3092801,27.06185602,108.2474241,43.10374267,3.245586835,0,0.008195926,8195.926351
6678,18,GUJARAT,OTHER,SUNDARGARH,56806534,999914.4993,85.50072779,17.10014556,68.40058223,28.76429673,4.929010455,0,0.035207218,35207.21754
6679,18,GUJARAT,SURAT,SUNDARGARH,2894504,998503.3705,1496.629474,299.3258949,1197.303579,157.5399447,58.38651458,0,2.072894009,2072894.009
6680,18,KARNATAKA,BENGALURU RURAL,SUNDARGARH,990923,999957.6153,42.38472616,8.476945232,33.90778093,41.37556601,0,0,2.018320293,2018320.293
6681,18,MAHARASHTRA,OTHER,SUNDARGARH,102131474,999930.6972,69.30282823,13.86056565,55.44226259,12.72869126,3.534659649,0,0.009791301,9791.300966
6682,18,MAHARASHTRA,PUNE,SUNDARGARH,2935744,997014.7261,2985.27392,597.0547841,2388.219136,644.1297334,218.6839179,0,0.681258311,681258.3114
6683,18,TAMIL NADU,CHENNAI,SUNDARGARH,4328063,998441.7972,1558.202827,311.6405653,1246.562261,348.6548139,24.26027532,0,0.231050241,231050.2412
6684,19,OTHER,OTHER,SUNDARGARH,732071000,999801.6627,198.3373197,39.66746395,158.6698558,76.03634074,4.636162339,0,0.368816686,368816.6858
6685,19,GUJARAT,SURAT,SUNDARGARH,2894504,998080.8456,1919.15437,383.830874,1535.323496,849.5410613,86.02510136,0,0.69096467,690964.6696
6686,19,TAMIL NADU,CHENNAI,SUNDARGARH,4328063,995628.7605,4371.239513,874.2479026,3496.99161,649.9443284,38.12328979,0,1.155251206,1155251.206
6687,19,TAMIL NADU,OTHER,SUNDARGARH,65979190,999782.5527,217.4473497,43.48946994,173.9578797,88.49760053,1.151878342,0,0.136406646,136406.6458
6688,19,TELANGANA,RANGA REDDY,SUNDARGARH,2446265,0,0,0,0,0,0,0,0.408786456,408786.4561
6689,19,GUJARAT,AHMEDABAD,SUNDARGARH,3719710,990637.4422,9362.557834,1872.511567,7490.046267,1739.114071,594.9388528,0,0.806514486,806514.4863
6690,19,MAHARASHTRA,OTHER,SUNDARGARH,102131474,999859.9746,140.0253951,28.00507902,112.0203161,25.86861715,5.67895456,0,0.146869514,146869.5145
6691,19,MAHARASHTRA,MUMBAI,SUNDARGARH,12691836,993688.226,6311.773962,1262.354792,5049.41917,986.2245305,240.784706,0,0.236372421,236372.4208
6692,19,WEST BENGAL,OTHER,SUNDARGARH,59309688,999979.43,20.56999524,4.113999049,16.45599619,5.901228143,1.163384977,0,0.573262162,573262.1625
6693,19,ANDHRA PRADESH,KRISHNA,SUNDARGARH,4517398,999517.6427,482.3573216,96.47146433,385.8858573,163.5897479,16.6024778,0,0.885465483,885465.4826
6694,19,ANDHRA PRADESH,OTHER,SUNDARGARH,34078373,999792.7718,207.2282031,41.44564061,165.7825624,84.33501212,4.108177348,0,0.14672062,146720.6196
6695,19,ANDHRA PRADESH,VISAKHAPATANAM,SUNDARGARH,1063178,0,0,0,0,0,0,0,4.702881361,4702881.361
6696,19,GUJARAT,RAJKOT,SUNDARGARH,1177362,999622.0364,377.963617,75.59272339,302.3708936,151.1854468,5.945495098,0,0.849356443,849356.4426
6697,19,TELANGANA,OTHER,SUNDARGARH,26240025,999698.8951,301.1048961,60.22097921,240.8839168,182.2787897,7.812492557,0,0.114329159,114329.1594
6698,19,WEST BENGAL,24 PARAGANAS NORTH,SUNDARGARH,10009781,999848.8478,151.1521581,30.23043161,120.9217265,32.06863367,14.48583141,0,1.098925141,1098925.141
6699,19,WEST BENGAL,KOLKATA,SUNDARGARH,4631392,998790.6444,1209.355632,241.8711264,967.4845057,238.373258,155.6767382,0,4.534273929,4534273.929
6700,19,WEST BENGAL,MEDINIPUR WEST,SUNDARGARH,5913457,999980.0455,19.95448686,3.990897372,15.96358949,3.551222238,0,0,0.169105821,169105.8208
6701,19,ANDHRA PRADESH,SRIKAKULAM,SUNDARGARH,2703114,999987.052,12.94802957,2.589605914,10.35842366,0,0,0,1.109831106,1109831.106
6702,19,KARNATAKA,OTHER,SUNDARGARH,50268750,999926.4752,73.52480418,14.70496084,58.81984334,35.84732065,2.964068134,0,0.079572299,79572.29889
6703,19,MAHARASHTRA,RAIGAD,SUNDARGARH,2634200,999501.5564,498.4435502,99.68871004,398.7548402,111.6088376,7.972059828,0,0.379621897,379621.8966
6704,19,ANDHRA PRADESH,EAST GODAVARI,SUNDARGARH,5154296,999937.9159,62.08413331,12.41682666,49.66730665,35.31035082,0,0,0.388025833,388025.8332
6705,19,GUJARAT,OTHER,SUNDARGARH,56806534,999855.5448,144.4552135,28.89104271,115.5641708,55.59219649,7.851209511,0,0.070414435,70414.43507
6706,19,KARNATAKA,BENGALURU URBAN,SUNDARGARH,9621551,999882.6593,117.3407489,23.46814978,93.87259913,57.9948077,4.469133927,0,0.311800041,311800.0414
6707,19,TELANGANA,HYDERABAD,SUNDARGARH,3597816,0,0,0,0,0,0,0,0.833839196,833839.1958
6708,19,WEST BENGAL,MURSHIDABAD,SUNDARGARH,7103807,999998.8738,1.126156721,0.225231344,0.900925377,0,0.985387131,0,0.703847951,703847.9508
6709,19,TAMIL NADU,ERODE,SUNDARGARH,147270,996672.7779,3327.222109,665.4444218,2661.777687,3279.690365,47.53174442,0,27.16099681,27160996.81
6710,19,WEST BENGAL,HOWRAH,SUNDARGARH,4842000,999531.5985,468.401487,93.6802974,374.7211896,41.30524577,27.88104089,0,1.239157373,1239157.373
6711,19,ANDHRA PRADESH,CHITTOOR,SUNDARGARH,4174064,999851.2241,148.7758693,29.75517385,119.0206954,108.0481756,0,0,0.239574669,239574.6687
6712,19,MAHARASHTRA,PUNE,SUNDARGARH,2935744,994762.1455,5237.854527,1047.570905,4190.283621,1565.531599,315.4225982,0,0.340629156,340629.1557
6713,19,MAHARASHTRA,THANE,SUNDARGARH,1261517,989770.2528,10229.7472,2045.94944,8183.797761,1881.861283,116.5263726,0,2.378089237,2378089.237
6714,20,ANDHRA PRADESH,EAST GODAVARI,SUNDARGARH,5154296,999931.9015,68.09853373,13.61970675,54.47882698,47.33915165,0,0,3.104206666,3104206.666
6715,20,ANDHRA PRADESH,VISAKHAPATANAM,SUNDARGARH,1063178,0,0,0,0,0,0,0,9.405762723,9405762.723
6716,20,OTHER,OTHER,SUNDARGARH,732071000,999729.3978,270.6021684,54.12043367,216.4817347,124.7802467,6.157872665,0,0.687091826,687091.8258
6717,20,GUJARAT,VALSAD,SUNDARGARH,1705678,999972.445,27.55502504,5.511005008,22.04402003,16.4157596,4.1039399,0,0.586277129,586277.1285
6718,20,KARNATAKA,BENGALURU URBAN,SUNDARGARH,9621551,999857.9231,142.0768855,28.41537711,113.6615084,74.00054316,5.092734009,0,1.039333471,1039333.471
6719,20,TELANGANA,HYDERABAD,SUNDARGARH,3597816,0,0,0,0,0,0,0,2.223571189,2223571.189
6720,20,TELANGANA,RANGA REDDY,SUNDARGARH,2446265,0,0,0,0,0,0,0,2.04393228,2043932.28
6721,20,WEST BENGAL,24 PARAGANAS NORTH,SUNDARGARH,10009781,999781.1141,218.8859077,43.77718154,175.1087262,71.82974333,20.87957769,0,1.998045711,1998045.711
6722,20,WEST BENGAL,OTHER,SUNDARGARH,59309688,999962.1984,37.80158142,7.560316284,30.24126514,11.53268586,1.298270192,0,0.708147377,708147.3772
6723,20,WEST BENGAL,HOWRAH,SUNDARGARH,4842000,999262.7014,737.2986369,147.4597274,589.8389095,195.5803387,39.23998348,0,0.619578686,619578.6865
6724,20,WEST BENGAL,KOLKATA,SUNDARGARH,4631392,998250.6339,1749.366065,349.8732131,1399.492852,565.4887343,219.1565732,0,5.182027347,5182027.347
6725,20,WEST BENGAL,MEDINIPUR EAST,SUNDARGARH,5095875,999933.4756,66.52439473,13.30487895,53.21951578,36.50011038,1.373660068,0,0.392474305,392474.3052
6726,20,GUJARAT,SURAT,SUNDARGARH,2894504,997593.3701,2406.629944,481.3259888,1925.303955,1469.681852,108.1359708,0,1.727411674,1727411.674
6727,20,MAHARASHTRA,PUNE,SUNDARGARH,2935744,992114.435,7885.564954,1577.112991,6308.451963,3139.919557,419.9957489,0,2.38440409,2384404.09
6728,20,MAHARASHTRA,RAIGAD,SUNDARGARH,2634200,999080.1761,919.8238554,183.9647711,735.8590844,261.9391086,28.09202035,0,0.379621897,379621.8966
6729,20,TAMIL NADU,ERODE,SUNDARGARH,147270,996672.7779,3327.222109,665.4444218,2661.777687,3279.690365,47.53174442,0,40.74149521,40741495.21
